image_name,Annotator 1,Annotator 2,Annotator 3,Final labelling
grape (338).jpg,positive,positive,positive,positive
yellow (511).jpg,negative,negative,negative,negative
avocados (183).jpg,negative,negative,neutral,negative
apple (56).jpg,negative,negative,negative,negative
dirty (2).jpg,negative,positive,negative,negative
osage (294).jpg,positive,positive,positive,positive
avocados (469).jpg,neutral,neutral,neutral,neutral
KAM (528).jpg,negative,negative,negative,negative
KAM (190).jpg,negative,negative,negative,negative
yellow (302).jpg,positive,positive,positive,positive
grape (129).jpg,positive,positive,positive,positive
apple (64).jpg,negative,negative,negative,negative
yellow (502).jpg,negative,negative,neutral,negative
KAM (367).jpg,negative,positive,negative,negative
kiwi (184).jpg,neutral,negative,negative,negative
KAM (570).jpg,positive,positive,positive,positive
avocados (629).jpg,positive,positive,positive,positive
grape (322).jpg,negative,negative,negative,negative
KAM (618).jpg,positive,positive,positive,positive
KAM (479).jpg,neutral,neutral,neutral,neutral
osage (305).jpg,negative,negative,negative,negative
KAM (452).jpg,positive,positive,positive,positive
peach (127).jpg,negative,negative,negative,negative
yellow (305).jpg,negative,negative,neutral,negative
grape (69).jpg,negative,negative,negative,negative
violance (24).jpg,negative,positive,negative,negative
yellow (206).jpg,neutral,negative,negative,negative
dirty (119).jpg,positive,positive,positive,positive
apple (198).jpg,negative,negative,negative,negative
KAM (96).jpg,neutral,neutral,neutral,neutral
dirty (61).jpg,negative,negative,negative,negative
KAM (25).png,positive,positive,positive,positive
violance (50).jpg,negative,negative,negative,negative
kiwi (104).jpg,negative,negative,positive,negative
grape (73).jpg,negative,negative,negative,negative
KAM (443).jpg,negative,negative,neutral,negative
yellow (20).jpg,negative,neutral,negative,negative
grape (192).jpg,negative,negative,negative,negative
osage (57).jpg,negative,negative,negative,negative
apple (129).jpg,positive,negative,negative,negative
avocados (438).jpg,negative,positive,negative,negative
avocados (92).jpg,negative,negative,neutral,negative
papaya (5).png,positive,positive,positive,positive
avocados (565).jpg,negative,negative,negative,negative
yellow (524).jpg,positive,positive,positive,positive
KAM (495).jpg,negative,negative,negative,negative
grape (266).jpg,negative,negative,negative,negative
kiwi (291).jpg,positive,positive,positive,positive
yellow (34).jpg,negative,negative,negative,negative
cherry (47).jpg,positive,positive,neutral,positive
cherry (40).jpg,positive,negative,positive,positive
kiwi (105).jpg,negative,negative,negative,negative
peach (160).jpg,positive,positive,positive,positive
peach (73).jpg,negative,negative,negative,negative
KAM (413).jpg,negative,negative,neutral,negative
apple (93).jpg,negative,positive,negative,negative
KAM (116).png,negative,negative,negative,negative
papaya (144).jpg,neutral,positive,positive,positive
osage (288).jpg,negative,negative,negative,negative
KAM (457).jpg,negative,negative,neutral,negative
avocados (412).jpg,negative,negative,negative,negative
peach (39).jpg,negative,positive,negative,negative
yellow (154).jpg,positive,positive,positive,positive
apple (110).jpg,negative,negative,negative,negative
KAM (346).jpg,positive,positive,positive,positive
osage (297).jpg,positive,positive,neutral,positive
KAM (592).jpg,positive,positive,positive,positive
KAM (716).jpg,positive,negative,neutral,positive
kiwi (202).jpg,negative,negative,negative,negative
apple (29).jpg,positive,positive,positive,positive
kiwi (35).jpg,negative,negative,negative,negative
papaya (10).jpg,positive,positive,positive,positive
yellow (294).jpg,negative,negative,negative,negative
KAM (598).jpg,negative,negative,neutral,negative
avocados (807).jpg,negative,positive,negative,negative
avocados (748).jpg,negative,negative,negative,negative
osage (276).jpg,positive,positive,positive,positive
avocados (751).jpg,negative,negative,negative,negative
avocados (220).jpg,negative,neutral,negative,negative
KAM (339).jpg,negative,negative,negative,negative
cherry (65).jpg,negative,negative,positive,negative
violance (72).jpg,negative,negative,negative,negative
KAM (230).jpg,negative,neutral,negative,negative
KAM (115).jpg,negative,negative,negative,negative
kiwi (59).jpg,positive,positive,positive,positive
KAM (20).png,negative,negative,negative,negative
avocados (486).jpg,negative,positive,negative,negative
grape (86).jpg,negative,negative,negative,negative
dirty (20).jpg,negative,negative,negative,negative
KAM (109).png,positive,positive,positive,positive
osage (191).jpg,positive,positive,positive,positive
papaya (112).jpg,positive,neutral,positive,positive
yellow (343).jpg,negative,negative,neutral,negative
avocados (641).jpg,neutral,neutral,neutral,neutral
osage (204).jpg,positive,positive,positive,positive
osage (81).jpg,negative,negative,negative,negative
KAM (589).jpg,neutral,negative,negative,negative
KAM (10).jpg,negative,negative,negative,negative
peach (147).jpg,positive,positive,positive,positive
KAM (790).jpg,negative,negative,negative,negative
avocados (686).jpg,negative,negative,negative,negative
avocados (808).jpg,neutral,neutral,negative,neutral
KAM (772).jpg,negative,negative,negative,negative
avocados (288).jpg,negative,neutral,negative,negative
KAM (578).jpg,negative,negative,negative,negative
KAM (778).jpg,negative,negative,negative,negative
avocados (490).jpg,negative,negative,negative,negative
apple (53).jpg,positive,positive,positive,positive
KAM (22).png,neutral,neutral,positive,neutral
kiwi (117).jpg,positive,positive,positive,positive
grape (206).jpg,positive,positive,positive,positive
KAM (781).jpg,neutral,neutral,neutral,neutral
yellow (464).jpg,negative,negative,negative,negative
yellow (262).jpg,negative,negative,negative,negative
osage (149).jpg,positive,positive,positive,positive
yellow (265).jpg,negative,negative,negative,negative
kiwi (264).jpg,positive,positive,positive,positive
peach (89).jpg,positive,neutral,positive,positive
kiwi (6).jpg,positive,positive,positive,positive
grape (256).jpg,positive,positive,positive,positive
avocados (401).jpg,positive,positive,negative,positive
avocados (790).jpg,negative,negative,negative,negative
KAM (204).png,negative,negative,negative,negative
apple (124).jpg,negative,neutral,negative,negative
KAM (129).png,negative,negative,positive,negative
KAM (143).jpg,positive,positive,positive,positive
KAM (753).jpg,negative,negative,negative,negative
avocados (588).jpg,negative,negative,negative,negative
yellow (404).jpg,positive,positive,positive,positive
grape (228).jpg,neutral,neutral,neutral,neutral
apple (30).jpg,negative,negative,negative,negative
avocados (336).jpg,positive,negative,negative,negative
KAM (344).jpg,negative,negative,negative,negative
KAM (664).jpg,negative,negative,negative,negative
yellow (392).jpg,negative,negative,negative,negative
apple (128).jpg,positive,negative,negative,negative
papaya (65).jpg,positive,positive,positive,positive
osage (272).jpg,positive,positive,positive,positive
peach (207).jpg,positive,positive,positive,positive
KAM (404).jpg,negative,negative,negative,negative
kiwi (225).jpg,negative,negative,negative,negative
osage (268).jpg,negative,negative,negative,negative
KAM (260).png,negative,negative,negative,negative
grape (234).jpg,negative,negative,negative,negative
osage (391).jpg,positive,negative,negative,negative
avocados (624).jpg,positive,negative,negative,negative
osage (177).jpg,positive,positive,positive,positive
cherry (66).jpg,positive,positive,positive,positive
avocados (115).jpg,negative,negative,negative,negative
KAM (235).jpg,positive,positive,positive,positive
KAM (590).jpg,negative,neutral,negative,negative
KAM (727).jpg,negative,negative,negative,negative
kiwi (337).jpg,negative,negative,neutral,negative
avocados (664).jpg,positive,positive,positive,positive
apple (212).jpg,positive,positive,positive,positive
avocados (784).jpg,negative,negative,negative,negative
osage (69).jpg,negative,negative,neutral,negative
KAM (356).jpg,negative,negative,negative,negative
yellow (397).jpg,negative,positive,negative,negative
KAM (513).jpg,negative,negative,negative,negative
yellow (227).jpg,negative,negative,positive,negative
grape (12).jpg,negative,negative,negative,negative
avocados (795).jpg,negative,positive,neutral,negative
KAM (342).jpg,negative,negative,negative,negative
yellow (348).jpg,positive,positive,positive,positive
osage (168).jpg,negative,negative,negative,negative
KAM (8).jpg,negative,negative,neutral,negative
peach (161).jpg,positive,negative,negative,negative
KAM (372).jpg,positive,positive,positive,positive
avocados (384).jpg,neutral,neutral,neutral,neutral
osage (53).jpg,positive,positive,positive,positive
peach (199).jpg,positive,positive,positive,positive
avocados (677).jpg,negative,negative,negative,negative
yellow (466).jpg,negative,negative,negative,negative
KAM (706).jpg,positive,positive,positive,positive
kiwi (72).jpg,negative,negative,neutral,negative
yellow (539).jpg,negative,negative,negative,negative
avocados (113).jpg,negative,positive,negative,negative
osage (165).jpg,negative,negative,negative,negative
kiwi (203).jpg,negative,neutral,negative,negative
avocados (427).jpg,positive,positive,positive,positive
yellow (272).jpg,neutral,neutral,neutral,neutral
KAM (254).png,negative,negative,negative,negative
KAM (16).jpg,negative,neutral,positive,negative
apple (170).jpg,negative,negative,negative,negative
grape (152).jpg,positive,negative,negative,negative
avocados (181).jpg,neutral,neutral,neutral,neutral
avocados (343).jpg,negative,negative,negative,negative
grape (212).jpg,positive,positive,positive,positive
kiwi (289).jpg,neutral,negative,negative,negative
yellow (544).jpg,negative,negative,negative,negative
papaya (11).jpg,negative,negative,positive,negative
KAM (107).jpg,positive,positive,positive,positive
KAM (681).jpg,positive,positive,positive,positive
KAM (197).jpg,negative,negative,negative,negative
grape (223).jpg,positive,positive,positive,positive
KAM (499).jpg,negative,negative,positive,negative
yellow (445).jpg,negative,negative,negative,negative
papaya (14).jpg,negative,neutral,negative,negative
osage (152).jpg,negative,negative,positive,negative
apple (123).jpg,negative,negative,neutral,negative
osage (231).jpg,neutral,neutral,neutral,neutral
avocados (569).jpg,neutral,neutral,neutral,neutral
osage (46).jpg,negative,negative,negative,negative
peach (154).jpg,negative,negative,negative,negative
avocados (272).jpg,positive,positive,positive,positive
avocados (80).jpg,neutral,neutral,neutral,neutral
papaya (44).jpg,positive,positive,positive,positive
KAM (398).jpg,positive,positive,positive,positive
KAM (730).jpg,negative,negative,negative,negative
avocados (363).jpg,negative,negative,neutral,negative
avocados (262).jpg,negative,negative,negative,negative
avocados (615).jpg,negative,negative,positive,negative
apple (161).jpg,positive,positive,positive,positive
papaya (38).jpg,negative,negative,negative,negative
osage (121).jpg,positive,positive,positive,positive
kiwi (103).jpg,negative,negative,negative,negative
KAM (257).jpg,positive,positive,positive,positive
osage (63).jpg,negative,negative,negative,negative
KAM (182).jpg,negative,negative,neutral,negative
KAM (213).jpg,neutral,negative,negative,negative
KAM (327).jpg,negative,negative,positive,negative
avocados (769).jpg,neutral,neutral,neutral,neutral
avocados (407).jpg,positive,positive,positive,positive
grape (257).jpg,positive,positive,positive,positive
apple (48).jpg,negative,positive,negative,negative
KAM (50).jpg,negative,negative,negative,negative
grape (242).jpg,negative,negative,negative,negative
grape (78).jpg,negative,negative,negative,negative
grape (268).jpg,negative,positive,negative,negative
yellow (66).jpg,positive,positive,positive,positive
kiwi (131).jpg,positive,negative,negative,negative
KAM (719).jpg,negative,negative,negative,negative
yellow (40).jpg,negative,negative,negative,negative
KAM (368).jpg,positive,positive,positive,positive
violance (4).jpg,negative,negative,negative,negative
dirty (40).jpg,negative,negative,negative,negative
KAM (378).jpg,negative,negative,negative,negative
violance (27).jpg,negative,negative,negative,negative
avocados (191).jpg,negative,negative,negative,negative
avocados (623).jpg,neutral,negative,negative,negative
grape (143).jpg,negative,negative,positive,negative
kiwi (28).jpg,positive,positive,positive,positive
kiwi (309).jpg,negative,negative,negative,negative
avocados (612).jpg,positive,positive,positive,positive
